Series Name,Series Code,Country Name,Country Code,2014 [YR2014]
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Norway,NOR,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Pakistan,PAK,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Philippines,PHL,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Poland,POL,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Puerto Rico,PRI,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Saudi Arabia,SAU,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Serbia,SRB,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Singapore,SGP,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Slovenia,SVN,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,South Africa,ZAF,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Thailand,THA,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Turkey,TUR,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,United Arab Emirates,ARE,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,United States,USA,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Uganda,UGA,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Vietnam,VNM,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Uruguay,URY,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Zimbabwe,ZWE,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Sierra Leone,SLE,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Russian Federation,RUS,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Georgia,GEO,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Armenia,ARM,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Monaco,MCO,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Morocco,MAR,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Portugal,PRT,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Panama,PAN,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Switzerland,CHE,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Sweden,SWE,52.5
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Spain,ESP,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Argentina,ARG,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,United Kingdom,GBR,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Ukraine,UKR,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Albania,ALB,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Austria,AUT,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Bolivia,BOL,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,"Egypt, Arab Rep.",EGY,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Ethiopia,ETH,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Jamaica,JAM,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Mozambique,MOZ,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Trinidad and Tobago,TTO,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Greenland,GRL,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Afghanistan,AFG,4.7
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Australia,AUS,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Bangladesh,BGD,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Barbados,BRB,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Belize,BLZ,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Botswana,BWA,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Brazil,BRA,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Bosnia and Herzegovina,BIH,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Cambodia,KHM,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Canada,CAN,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Chile,CHL,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,China,CHN,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Colombia,COL,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Croatia,HRV,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Cuba,CUB,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Czech Republic,CZE,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Denmark,DNK,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Finland,FIN,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,France,FRA,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Germany,DEU,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Ghana,GHA,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Greece,GRC,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Honduras,HND,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,"Hong Kong SAR, China",HKG,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Hungary,HUN,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Iceland,ISL,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,India,IND,8.9
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Indonesia,IDN,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,"Iran, Islamic Rep.",IRN,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Iraq,IRQ,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Ireland,IRL,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Italy,ITA,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Israel,ISR,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Japan,JPN,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Kazakhstan,KAZ,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,"Korea, Dem. People’s Rep.",PRK,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Luxembourg,LUX,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Malaysia,MYS,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Malta,MLT,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Mexico,MEX,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Myanmar,MMR,29.5
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Nepal,NPL,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Netherlands,NLD,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Nicaragua,NIC,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Norway,NOR,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Pakistan,PAK,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Philippines,PHL,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Poland,POL,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Puerto Rico,PRI,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Saudi Arabia,SAU,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Serbia,SRB,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Singapore,SGP,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Slovenia,SVN,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,South Africa,ZAF,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Thailand,THA,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Turkey,TUR,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,United Arab Emirates,ARE,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,United States,USA,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Uganda,UGA,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Vietnam,VNM,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Uruguay,URY,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Zimbabwe,ZWE,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Sierra Leone,SLE,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Russian Federation,RUS,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Georgia,GEO,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Armenia,ARM,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Monaco,MCO,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Morocco,MAR,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Portugal,PRT,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Panama,PAN,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Switzerland,CHE,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Sweden,SWE,12.5
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Spain,ESP,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Argentina,ARG,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,United Kingdom,GBR,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Ukraine,UKR,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Albania,ALB,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Austria,AUT,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Bolivia,BOL,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,"Egypt, Arab Rep.",EGY,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Ethiopia,ETH,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Jamaica,JAM,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Mozambique,MOZ,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Trinidad and Tobago,TTO,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Greenland,GRL,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Afghanistan,AFG,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Australia,AUS,66.19999695
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Bangladesh,BGD,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Barbados,BRB,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Belize,BLZ,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Botswana,BWA,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Brazil,BRA,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Bosnia and Herzegovina,BIH,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Cambodia,KHM,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Canada,CAN,64.59999847
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Chile,CHL,30.60000038
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,China,CHN,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Colombia,COL,46.09999847
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Croatia,HRV,28.5
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Cuba,CUB,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Czech Republic,CZE,26.10000038
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Denmark,DNK,62
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Finland,FIN,52.59999847
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,France,FRA,33.40000153
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Germany,DEU,47.70000076
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Ghana,GHA,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Greece,GRC,26.10000038
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Honduras,HND,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,"Hong Kong SAR, China",HKG,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Hungary,HUN,25.89999962
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Iceland,ISL,77.09999847
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,India,IND,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Indonesia,IDN,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,"Iran, Islamic Rep.",IRN,6.099999905
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Iraq,IRQ,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Ireland,IRL,35.79999924
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Italy,ITA,23.10000038
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Israel,ISR,48.5
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Japan,JPN,43.40000153
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Kazakhstan,KAZ,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,"Korea, Dem. People’s Rep.",PRK,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Luxembourg,LUX,23
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Malaysia,MYS,33.79999924
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Malta,MLT,51.70000076
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Mexico,MEX,32.20000076
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Myanmar,MMR,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Nepal,NPL,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Netherlands,NLD,68.40000153
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Nicaragua,NIC,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Norway,NOR,55.79999924
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Pakistan,PAK,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Philippines,PHL,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Poland,POL,28.70000076
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Puerto Rico,PRI,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Saudi Arabia,SAU,8.699999809
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Serbia,SRB,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Singapore,SGP,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Slovenia,SVN,30.5
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,South Africa,ZAF,22.79999924
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Thailand,THA,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Turkey,TUR,27.60000038
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,United Arab Emirates,ARE,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,United States,USA,53.59999847
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Uganda,UGA,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Vietnam,VNM,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Uruguay,URY,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Zimbabwe,ZWE,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Sierra Leone,SLE,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Russian Federation,RUS,34.29999924
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Georgia,GEO,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Armenia,ARM,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Monaco,MCO,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Morocco,MAR,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Portugal,PRT,33.79999924
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Panama,PAN,32.79999924
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Switzerland,CHE,66.59999847
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Sweden,SWE,56
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Spain,ESP,34
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Argentina,ARG,30.20000076
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,United Kingdom,GBR,56.09999847
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Ukraine,UKR,32.5
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Albania,ALB,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Austria,AUT,55.40000153
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Bolivia,BOL,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,"Egypt, Arab Rep.",EGY,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Ethiopia,ETH,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Jamaica,JAM,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Mozambique,MOZ,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Trinidad and Tobago,TTO,..
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,Greenland,GRL,..
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Afghanistan,AFG,..
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Australia,AUS,58.59999847
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Bangladesh,BGD,..
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Barbados,BRB,..
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Belize,BLZ,..
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Botswana,BWA,..
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Brazil,BRA,48.20000076
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Bosnia and Herzegovina,BIH,..
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Cambodia,KHM,..
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Canada,CAN,61.59999847
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Chile,CHL,48.40000153
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,China,CHN,..
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Colombia,COL,58
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Croatia,HRV,46.40000153
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Cuba,CUB,..
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Czech Republic,CZE,50.90000153
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Denmark,DNK,58.09999847
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Finland,FIN,55.5
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,France,FRA,51.79999924
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Germany,DEU,54.79999924
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Ghana,GHA,..
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Greece,GRC,44.09999847
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Honduras,HND,..
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,"Hong Kong SAR, China",HKG,..
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Hungary,HUN,46.5
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Iceland,ISL,77.40000153
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,India,IND,25.79999924
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Indonesia,IDN,..
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,"Iran, Islamic Rep.",IRN,12
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Iraq,IRQ,..
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Ireland,IRL,52.59999847
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Italy,ITA,40.09999847
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Israel,ISR,59.20000076
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Japan,JPN,49.20000076
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Kazakhstan,KAZ,..
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,"Korea, Dem. People’s Rep.",PRK,..
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Luxembourg,LUX,53.40000153
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Malaysia,MYS,53.59999847
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Malta,MLT,41.09999847
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Mexico,MEX,43.29999924
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Myanmar,MMR,..
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Nepal,NPL,..
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Netherlands,NLD,58.59999847
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Nicaragua,NIC,..
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,Norway,NOR,62.79999924
